Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1,2.0,male,54.03807270284686,5.0,0.0,75.10010810116337,Q
0,2.0,female,42.32949383559369,1.0,4.0,17.3726643709377,S
1,2.0,male,71.99247533578716,2.0,5.0,196.03528543236783,Q
1,2.0,female,13.987022061944717,0.0,2.0,28.112965619924598,Q
0,3.0,male,64.5246304388294,2.0,,55.412324016266126,S
0,1.0,,63.56492014287054,4.0,5.0,178.80212070716246,C
1,3.0,female,11.047313948134066,2.0,1.0,,Q
0,1.0,female,32.48617870738608,2.0,3.0,31.44925429652291,S
1,2.0,male,14.442058650416834,1.0,3.0,79.92495491767303,S
1,1.0,male,21.122919536146362,,1.0,27.594258867320235,Q
1,,male,21.796447811613003,3.0,1.0,44.04211943147784,S
1,3.0,female,,3.0,0.0,15.14582015521978,Q
1,,male,33.50146360907677,4.0,5.0,90.45436143707448,C
0,2.0,male,75.87089151649812,3.0,4.0,162.29404373642566,
0,2.0,male,10.983241213813406,0.0,3.0,119.26398984647962,C
1,3.0,male,77.9216786531657,3.0,1.0,123.2373345694993,S
1,1.0,,19.220452576926853,0.0,1.0,44.11388586623186,Q
0,2.0,male,62.05704097416639,4.0,5.0,72.05929943421147,S
0,2.0,male,27.77862416765289,3.0,4.0,169.82221024896225,Q
1,3.0,male,12.303430237967799,3.0,1.0,22.131955943670334,
0,2.0,male,68.77324563445295,5.0,0.0,172.29647746536406,C
1,1.0,male,25.400011039680592,0.0,,99.3195551216332,Q
0,3.0,,53.049576933920534,0.0,0.0,168.24374910839788,S
1,3.0,female,45.7490511218435,2.0,,67.01125178190807,
0,1.0,male,38.26874844187907,1.0,3.0,71.07437555868906,Q
1,3.0,,40.16973833923459,3.0,1.0,151.56294932301284,C
0,2.0,female,58.84679521329072,5.0,,,S
0,2.0,male,7.934060215751805,1.0,0.0,49.78071220807862,Q
1,1.0,,53.786272294674504,5.0,3.0,194.70990834027157,Q
0,2.0,male,71.76915601048772,1.0,,21.475570327741643,Q
1,1.0,female,5.565267564569268,3.0,1.0,,Q
0,1.0,male,12.111613799459672,5.0,3.0,121.12332198079004,Q
1,2.0,female,57.61392299946048,0.0,1.0,145.93444971546617,S
0,1.0,,35.545250211324785,2.0,2.0,192.3727951988699,Q
1,2.0,female,32.88034104428138,5.0,1.0,83.964427255778,
0,3.0,,11.820364128994633,4.0,5.0,9.931824752978457,Q
1,3.0,male,41.03483321670526,3.0,0.0,122.56478619204935,S
0,1.0,male,10.997079584513802,3.0,5.0,61.49072401676052,Q
1,2.0,female,38.65301604853269,,3.0,89.42468863310344,Q
1,,female,61.32560861797088,1.0,3.0,100.25154903873738,
1,3.0,male,21.402884273085917,2.0,3.0,17.579959093916596,C
0,3.0,male,38.982107286198456,1.0,1.0,99.76644799000005,Q
1,2.0,female,79.36926158235002,,4.0,88.13233502684137,Q
0,1.0,male,55.245383444968944,4.0,1.0,143.94613173088567,C
1,3.0,female,67.46718493311069,2.0,0.0,130.9048526864072,S
0,1.0,male,33.77296091828312,4.0,1.0,41.1170650393594,S
1,1.0,male,61.66101292694257,4.0,3.0,45.19708905102741,C
0,3.0,male,4.200224662364425,5.0,2.0,53.946204861002784,Q
0,1.0,female,10.709983420837354,,,39.895335857949576,C
1,1.0,male,17.04257684068491,3.0,5.0,133.1565739353511,S
0,2.0,female,32.754202044602344,1.0,2.0,198.91388494405277,C
0,1.0,male,67.81384538773528,3.0,0.0,132.16112640060763,S
1,2.0,female,28.355018012246507,3.0,0.0,123.30290150730178,Q
0,,female,52.71507428772157,5.0,3.0,,Q
0,3.0,male,57.03582928947519,1.0,5.0,,
0,2.0,female,47.308405972978974,3.0,,182.65938259676344,
1,3.0,female,29.22211548544076,2.0,5.0,193.95536545771984,C
0,1.0,,46.58721399537,1.0,3.0,101.87135423960692,Q
1,1.0,female,28.03898183038995,0.0,3.0,61.58909662377871,S
0,1.0,male,7.626025345608954,5.0,3.0,155.1738304956047,Q
0,3.0,male,79.43151427669514,3.0,2.0,30.8290742190413,C
0,1.0,male,11.047413836968362,4.0,5.0,154.2897063405179,Q
1,3.0,female,6.715522323048531,1.0,5.0,,S
0,1.0,female,70.40392918736532,0.0,0.0,29.356269202297636,S
0,2.0,male,,,4.0,195.48798641532994,Q
1,3.0,male,52.373460951807104,0.0,1.0,197.1748966257533,Q
0,3.0,female,26.991452643316396,3.0,3.0,187.6602984688335,S
1,1.0,male,31.92488739276322,,5.0,101.72678783422154,Q
1,3.0,male,21.706924789326923,3.0,5.0,52.984457743981544,Q
0,3.0,female,28.100476457647805,4.0,0.0,118.49180977197302,Q
1,2.0,male,33.4453316463369,1.0,1.0,86.88709850192997,C
0,2.0,female,57.91286945829509,2.0,4.0,,C
1,1.0,male,41.41135934454855,,4.0,87.61689987548027,C
1,2.0,female,75.54165215540118,0.0,3.0,,Q
0,1.0,female,4.308551113263265,,4.0,18.828095603268256,S
1,1.0,female,40.742397487930226,4.0,4.0,,Q
1,,,47.15375831770573,3.0,1.0,8.470003552500913,Q
1,3.0,,73.69556189986764,5.0,1.0,151.15162356502674,C
1,2.0,,4.8835233660927795,1.0,3.0,,S
1,1.0,male,46.306467209882065,1.0,5.0,17.221066266883344,C
0,,male,68.43676435370861,1.0,0.0,193.12382412238372,S
1,1.0,female,20.112290521419688,2.0,3.0,9.411203639784631,Q
0,2.0,,70.22709553339106,3.0,2.0,120.04232606283728,Q
1,2.0,female,2.504429332669054,1.0,4.0,156.39165505081587,Q
0,1.0,female,58.86391570156465,1.0,0.0,158.63978104372097,S
0,3.0,male,74.71594447232359,0.0,5.0,11.685601440674738,C
1,2.0,female,52.91861526956492,4.0,5.0,181.75095086488565,C
1,3.0,male,35.68331027445539,4.0,,184.09807602578883,C
1,3.0,female,,4.0,2.0,114.47112276510268,S
0,1.0,female,73.68899125248767,5.0,5.0,99.00622378299349,S
1,1.0,male,38.15340159263441,0.0,2.0,13.749155297206963,
0,1.0,female,3.290742802539893,2.0,4.0,114.58105778942438,C
0,2.0,male,55.49586463497219,,1.0,84.828920945195,S
0,1.0,female,39.0651430325244,0.0,0.0,155.69724944468794,C
1,1.0,male,10.823280077950448,1.0,1.0,83.75729554278713,C
1,2.0,female,17.927472935510508,3.0,,138.2982624983184,S
0,2.0,male,6.094763756011855,5.0,5.0,24.774588516318506,S
0,1.0,male,46.36918963697731,5.0,2.0,30.925692799363553,Q
1,1.0,female,,1.0,4.0,32.24348717658587,Q
0,1.0,male,40.95364157008011,1.0,5.0,13.877472460949987,Q
1,1.0,female,,3.0,3.0,110.55912755761173,
0,3.0,female,,4.0,2.0,159.82370657850902,C
1,,male,49.634327337967,5.0,4.0,124.03018472026488,Q
0,1.0,male,2.007761896887013,0.0,,117.11620268280697,C
1,3.0,male,55.92314280407112,2.0,0.0,137.7216660385336,C
0,2.0,male,34.021938136707774,1.0,5.0,71.23083799904288,C
1,3.0,male,45.679041174884574,1.0,5.0,75.58104397140464,C
1,3.0,,52.277367559491864,,0.0,66.2826691530799,
0,1.0,male,,0.0,3.0,143.86124190644725,S
0,3.0,female,73.45078190857174,1.0,1.0,36.51986545580098,Q
1,3.0,male,11.584014473232715,,0.0,7.539929661020254,Q
0,3.0,male,54.04943277520196,1.0,5.0,,C
1,3.0,male,1.3444068165698537,4.0,5.0,188.76436612317005,C
0,2.0,female,74.04743732700928,4.0,,123.83454381427941,S
1,1.0,male,,1.0,,157.66972232347456,C
1,1.0,female,,1.0,3.0,136.1941883458759,C
1,2.0,female,27.307603011127295,4.0,0.0,102.00014743698817,Q
1,3.0,female,30.511736597087367,,1.0,145.08651834784996,
1,2.0,,,,4.0,165.70030415176825,S
1,3.0,female,47.22461121324285,0.0,0.0,48.82267061348111,C
0,2.0,male,35.990213745315124,3.0,4.0,70.54544369421338,
0,1.0,female,3.699871534245906,0.0,0.0,48.62651783814035,C
0,1.0,,26.25251291816875,5.0,1.0,93.173726340136,C
1,1.0,female,65.02420017228047,5.0,5.0,177.58758742875017,C
1,3.0,,,5.0,,72.31538466288981,S
1,3.0,male,,1.0,3.0,,
1,,male,56.15123700259836,1.0,0.0,172.7716107610267,C
0,2.0,female,25.56686868925963,2.0,5.0,105.49799449521167,
0,1.0,female,8.873449844065295,5.0,0.0,,
1,3.0,male,22.524907538614585,5.0,3.0,172.8562346497815,
0,2.0,female,66.71103871462758,0.0,,100.65271371996728,Q
0,3.0,female,78.45719302486262,4.0,2.0,137.9037192527321,C
1,3.0,female,40.01391416458335,4.0,0.0,21.70070984544184,C
0,1.0,female,1.7663280389203355,,3.0,39.833184059742635,C
1,1.0,female,12.063540158604093,2.0,,83.85335913966789,C
0,3.0,female,26.444365449984996,4.0,,101.4936182248756,S
1,3.0,female,46.70824253884303,3.0,4.0,193.31807174106476,Q
1,3.0,male,,0.0,5.0,194.27706844431904,S
1,3.0,male,75.52522659808065,2.0,5.0,170.98343205835852,Q
1,1.0,female,29.84161018946766,2.0,3.0,66.54177288068703,
0,2.0,,73.09415321606102,5.0,4.0,192.98551671232573,S
1,,,62.66122241780472,1.0,1.0,139.42146861186146,S
1,2.0,male,60.67954452873091,,2.0,81.62332492439307,C
1,3.0,female,48.93084680279633,0.0,3.0,141.82660881202943,C
0,2.0,female,50.51592154709572,,0.0,8.221932308372683,S
1,1.0,female,51.402255582083605,2.0,5.0,33.500163043471645,Q
0,1.0,female,50.66898957502099,5.0,,166.7887137534917,Q
1,3.0,female,44.74453028047054,3.0,2.0,,C
0,1.0,male,78.92670746014822,5.0,4.0,76.01796675191738,S
0,3.0,female,58.850954826629994,4.0,,102.62999484343017,C
1,1.0,male,62.37876468300917,0.0,3.0,181.50271918092457,
0,1.0,female,69.92456239161027,0.0,3.0,128.15773134842186,C
1,,male,18.035541255342086,2.0,,82.63911036719439,S
1,2.0,,7.620528568509802,5.0,3.0,28.463698192519328,S
1,1.0,female,39.14866049128929,2.0,4.0,62.280626316984396,C
0,2.0,female,,2.0,2.0,,S
0,1.0,female,66.5053606160435,3.0,3.0,90.28579725609661,Q
1,1.0,female,36.058902763304516,1.0,4.0,97.00869544974786,Q
1,1.0,female,46.097389018000705,2.0,3.0,102.226616317418,C
0,,male,42.63860414256321,1.0,0.0,177.40028447490116,Q
1,2.0,female,4.018019916833893,1.0,5.0,122.76601545513543,C
1,2.0,male,49.60197683115621,,0.0,,C
1,1.0,,66.41541957616593,4.0,1.0,80.93564079707528,
0,1.0,male,13.442543297988502,4.0,4.0,10.672085624849998,S
0,2.0,male,47.95220698020107,5.0,1.0,186.53971827735464,S
0,3.0,male,47.89523301126673,3.0,4.0,190.07989777869926,S
1,3.0,male,13.97061216045234,3.0,5.0,,S
1,2.0,male,10.753622324728145,4.0,3.0,189.01898189610972,C
1,1.0,male,78.4241034951423,5.0,4.0,,S
0,1.0,female,32.10381440258996,4.0,0.0,138.49622977268373,Q
1,,male,,5.0,3.0,169.6794340621207,Q
1,3.0,female,14.53463901189562,5.0,5.0,122.10651660520206,S
1,2.0,female,53.740535373075566,5.0,0.0,31.202074708944608,Q
1,3.0,male,,,,81.28754218307711,Q
0,,,51.84061771600598,0.0,4.0,194.4025078347228,
0,3.0,female,7.952476173404728,0.0,4.0,73.47187365115299,C
1,3.0,male,71.58923209637652,4.0,0.0,,C
0,3.0,male,31.752045347914816,5.0,,23.176236801099567,C
0,1.0,male,25.756183107998275,2.0,4.0,70.16584926321657,S
1,1.0,male,37.52655433257139,5.0,2.0,73.43589832183902,C
1,1.0,male,31.81521919406263,,3.0,15.062495906251131,C
0,3.0,male,69.22258324799252,0.0,2.0,28.22339438641722,Q
1,2.0,male,74.41161704063347,5.0,0.0,42.66721616874534,C
0,2.0,female,24.97280409951889,1.0,1.0,168.37404020797203,
1,2.0,male,69.25092878933643,4.0,1.0,17.363388038262247,C
0,2.0,female,62.7403272331123,,0.0,63.246675762155505,Q
1,1.0,female,74.53380611523619,3.0,1.0,,Q
0,1.0,female,,2.0,0.0,140.64741035358983,Q
0,3.0,female,46.57977285955735,5.0,4.0,125.95910255845907,Q
0,,male,22.689022194495127,1.0,2.0,130.77154110036264,C
1,2.0,female,66.10346474826557,2.0,1.0,78.00464301935065,Q
0,1.0,female,,1.0,4.0,45.61222514717596,Q
0,2.0,female,45.62071386802529,4.0,1.0,145.4624415907765,Q
1,3.0,female,27.797071070481522,4.0,3.0,163.16798518443557,C
1,3.0,female,26.4920128591478,4.0,0.0,32.027292129149345,
0,2.0,male,51.94759958532844,,0.0,99.93173844779716,Q
0,,male,68.26727149580552,1.0,4.0,53.49955798587819,Q
1,2.0,female,49.12643592007277,5.0,,,Q
1,1.0,male,68.40066531309108,3.0,2.0,148.19343613152483,
1,2.0,male,21.903171838601367,3.0,3.0,,C
1,,female,42.040646526433505,4.0,3.0,47.15613981384021,Q
1,1.0,female,36.59238658629901,3.0,5.0,65.45000218625128,S
0,3.0,female,1.9199470607446012,2.0,2.0,,
1,3.0,male,44.98815930811847,1.0,2.0,170.49251511816854,S
0,3.0,female,53.26042160754782,1.0,3.0,176.58961486026004,S
0,2.0,male,47.76123794910654,1.0,1.0,94.70235893073806,C
0,2.0,male,59.1661120038903,2.0,5.0,126.64241646457063,C
1,3.0,male,46.13582274779309,5.0,1.0,78.46970933986026,C
0,2.0,,6.273270133209796,0.0,3.0,20.153835259333654,S
0,3.0,male,,2.0,1.0,83.20851557807259,S
1,2.0,female,48.12149162597224,1.0,2.0,120.82624687539322,S
0,1.0,female,22.723356165917576,1.0,2.0,60.99313279978563,C
0,1.0,female,7.291965193746501,1.0,1.0,170.35036207184606,C
1,3.0,female,34.93861673243519,5.0,2.0,34.46453103904673,C
0,2.0,,44.79148524860877,3.0,0.0,76.59017244019938,Q
0,,male,26.970933079618916,0.0,,29.35626153821957,S
0,,male,57.91426247583646,,3.0,83.94226612711894,S
1,,male,51.857878039998326,1.0,4.0,12.733954469982738,Q
1,3.0,male,27.292650526242085,,1.0,58.14713203702086,
1,1.0,,60.634929783776286,0.0,5.0,83.14337474716832,S
0,3.0,female,52.2469083601098,4.0,1.0,98.24224583895486,Q
0,1.0,female,51.358184918714265,0.0,2.0,111.02078990265267,S
1,,male,44.720788362178375,1.0,2.0,58.62327030903419,C
0,2.0,male,,0.0,4.0,106.99306024990011,
0,,male,56.02406749467424,,4.0,104.25590120460167,S
1,1.0,female,30.707301497623362,1.0,5.0,66.65471992086064,C
1,3.0,female,75.46616710253379,5.0,3.0,166.88906447801327,S
0,1.0,female,,4.0,0.0,111.40001968574519,Q
0,3.0,male,47.427863092973666,5.0,,69.79259515557627,
0,,,20.922376563722285,4.0,5.0,189.7310098557514,S
1,1.0,male,17.09367406893566,3.0,,,Q
1,3.0,male,27.89040217652638,4.0,2.0,196.60462325260116,S
1,2.0,female,38.64886754282146,4.0,3.0,139.98560555585703,S
1,3.0,male,24.38917529307682,0.0,2.0,,C
0,3.0,male,41.67943013600614,3.0,2.0,,
1,3.0,male,14.064263615541687,1.0,3.0,,Q
1,2.0,female,78.23931221321449,1.0,3.0,196.25923358658423,Q
1,1.0,female,9.526039842234516,2.0,4.0,127.20944062025052,C
1,3.0,male,74.6235870326954,,5.0,176.91491349301845,C
1,3.0,female,73.1726629008129,0.0,,69.17516905431488,S
0,2.0,female,42.503478063740346,2.0,0.0,84.35598758247984,Q
0,3.0,female,58.26791147505067,2.0,4.0,,C
1,,female,35.44781553983444,1.0,0.0,152.58900688177468,S
0,2.0,female,50.772731625852614,4.0,3.0,196.37501247174163,S
1,1.0,male,,0.0,5.0,156.07902089778716,Q
1,1.0,male,,,5.0,92.46056290755519,Q
0,2.0,male,46.68015310739158,2.0,0.0,108.5582638653608,S
0,3.0,female,40.35224426053445,0.0,1.0,180.60052103031165,Q
1,1.0,female,46.783373162848505,1.0,4.0,112.57111353911935,S
1,1.0,female,23.646185921674817,2.0,4.0,54.80248796206681,S
1,,female,29.989668713542624,2.0,4.0,89.94586349014014,Q
0,1.0,,7.627938889683835,5.0,5.0,105.68161782557799,C
1,2.0,male,5.1298334095042515,1.0,2.0,23.860367542470264,S
1,,male,21.023113244168286,5.0,5.0,150.03372147931358,Q
1,1.0,,6.865501887113115,1.0,2.0,,S
0,3.0,male,9.198201982144514,1.0,5.0,83.9589541069171,S
1,1.0,male,65.22134402612103,5.0,3.0,161.90137610037888,S
1,3.0,female,4.071022064318455,,5.0,96.1762205145929,Q
0,1.0,female,53.056480720844675,0.0,3.0,169.19302634510905,Q
1,3.0,male,22.53206215641664,0.0,2.0,71.66685780094242,Q
1,1.0,female,69.85210877594199,,4.0,191.7390773296949,C
0,3.0,male,39.31439048162246,2.0,2.0,45.84634420202093,S
1,1.0,male,25.140540286898233,0.0,0.0,12.461508272913754,C
0,1.0,female,41.89347591946533,4.0,4.0,175.1231758831316,S
0,3.0,male,31.174683504576237,2.0,5.0,151.6795296103296,Q
1,2.0,male,,0.0,,50.236848228137696,S
1,3.0,male,10.04809659778151,1.0,5.0,197.0246133916514,S
1,2.0,female,79.76224972219154,3.0,5.0,102.94462520736293,S
1,1.0,female,34.61891433804069,0.0,5.0,190.45776082811187,C
0,3.0,female,28.510220536882127,3.0,2.0,103.48061042046487,Q
1,3.0,female,57.106578016984926,0.0,3.0,97.01554442040175,Q
0,3.0,male,29.748053113131267,1.0,2.0,92.58201474317069,S
1,2.0,female,66.82867009727185,3.0,1.0,70.30067884592529,Q
1,2.0,female,36.88738722447359,,2.0,109.07179194942758,C
1,1.0,,57.84511464796936,1.0,4.0,93.24815907997073,C
0,2.0,male,9.488804098909037,,5.0,12.165640941593058,Q
1,2.0,female,67.84341565885383,3.0,2.0,55.78487051758299,
1,1.0,,59.12172095547068,5.0,,46.55894602058389,C
1,3.0,male,,5.0,,174.14994245260797,Q
1,3.0,male,12.477594769917145,1.0,0.0,121.77964555923408,
0,1.0,,25.987095549324327,1.0,,153.91820458769683,S
1,3.0,male,78.10957629652044,1.0,4.0,191.5810773611097,S
0,2.0,female,21.28969439079763,2.0,3.0,130.58765814264996,C
0,1.0,male,37.03404950678403,4.0,1.0,196.60894832392515,Q
0,1.0,female,3.3715978316695687,0.0,2.0,65.79399007216527,C
0,1.0,female,32.380974835732374,5.0,1.0,41.3221005510143,
0,3.0,female,46.13428121921512,3.0,5.0,83.64542815861773,C
0,1.0,female,76.29684438812924,5.0,5.0,96.80588591248257,C
1,1.0,female,,0.0,0.0,179.5955008562541,C
0,1.0,,65.70947876803733,1.0,,114.18838561215189,S
0,,female,44.22308376294315,5.0,1.0,61.97529488651332,Q
0,2.0,female,4.22201606140593,4.0,5.0,149.81368515916657,C
1,1.0,female,25.885653739992147,4.0,2.0,103.63722774211882,S
1,2.0,male,46.46841111865716,2.0,,36.61572932865818,C
0,3.0,female,76.09692330855883,5.0,4.0,117.47985858029418,
1,3.0,female,,1.0,2.0,182.72193467742036,Q
0,3.0,male,19.040093520128963,3.0,1.0,169.31141040778493,C
0,3.0,female,18.38867657151392,2.0,0.0,119.42794466388956,Q
1,,female,16.89266440199816,1.0,2.0,78.53121890757268,S
0,1.0,male,73.87741280789776,2.0,5.0,21.960856457521174,S
1,3.0,female,68.36062609503594,5.0,5.0,96.58154004966664,C
1,3.0,female,62.215791147982955,0.0,4.0,151.65549031826794,S
0,2.0,female,32.026074023713974,,4.0,,Q
0,2.0,female,,1.0,1.0,50.91213098257456,Q
1,3.0,female,37.68220783881707,3.0,2.0,,
0,1.0,male,21.01845049719044,3.0,2.0,165.2033615893085,Q
0,1.0,male,40.89721564575259,1.0,4.0,,Q
0,3.0,male,3.4092272803676025,,2.0,31.67275206450128,
1,2.0,female,11.413019506299275,,1.0,33.257223879203735,C
1,3.0,,71.04057809734677,1.0,0.0,25.127820333876898,Q
0,3.0,female,,5.0,5.0,125.17785004408492,S
1,2.0,male,34.40660431566788,3.0,,27.534745312300522,Q
1,3.0,female,,0.0,2.0,169.31230377821345,C
1,3.0,female,30.229911990838218,3.0,1.0,198.62817535476782,S
1,,female,59.52160950569312,4.0,5.0,76.43789601818972,Q
1,2.0,male,62.95078715933429,3.0,3.0,93.465620158584,S
0,1.0,male,,4.0,5.0,143.77509951220736,S
0,1.0,female,58.08632626192151,1.0,5.0,187.74483623352432,S
0,2.0,female,17.15584275673087,3.0,3.0,179.3482858434951,Q
1,1.0,female,27.699628359997824,2.0,2.0,16.230406606220473,C
1,3.0,male,38.11778936371032,,2.0,37.96900149856918,
0,1.0,male,27.132646322784794,2.0,0.0,,S
1,3.0,male,60.64027581250799,5.0,5.0,139.3341560663272,
0,1.0,female,27.01892841574642,3.0,1.0,30.977625837824036,C
0,2.0,male,11.920334856041636,3.0,0.0,102.90259349030569,C
0,1.0,female,32.52419571181602,5.0,2.0,157.25885306163264,Q
1,1.0,female,78.41324018980805,0.0,2.0,47.662233041225264,S
1,1.0,male,18.844631621752495,3.0,4.0,174.90108896825993,Q
0,2.0,female,49.3605340565151,0.0,0.0,15.329496089971753,C
0,1.0,male,35.2048709373368,0.0,2.0,157.52804158827442,S
0,2.0,female,6.610940844296804,5.0,3.0,125.0846854590247,S
0,3.0,female,39.5422518738467,0.0,,66.46387259759808,C
1,1.0,male,,0.0,1.0,145.5818469266727,S
1,2.0,female,41.54437809039768,1.0,4.0,157.56133005447614,Q
0,2.0,female,69.8963790359799,2.0,5.0,187.110299404274,C
0,1.0,female,23.826024315949027,0.0,5.0,76.71606107008141,C
1,3.0,female,7.8136845330132285,2.0,1.0,138.77326351609122,S
1,2.0,female,74.98868332098249,0.0,3.0,122.51017400226472,C
0,1.0,female,,2.0,1.0,107.41518354413225,Q
0,3.0,female,46.536038564837035,3.0,,178.63121246023238,C
0,2.0,female,63.56824696428548,3.0,,5.617626256988063,
1,2.0,male,26.620779446170864,2.0,1.0,60.01176319020154,
1,3.0,male,57.57699851603128,0.0,4.0,109.96406171124187,S
1,3.0,female,11.698089135608415,1.0,3.0,39.767186019127706,S
0,1.0,female,,,1.0,182.03397407788788,Q
0,1.0,,12.432140254785073,4.0,0.0,131.28104793453798,C
1,2.0,female,65.08721411370726,1.0,4.0,98.18718395323803,Q
1,3.0,male,18.589289582916045,4.0,3.0,,
0,3.0,male,57.67488087701161,2.0,3.0,92.92280733569524,C
1,3.0,male,75.52057338240655,0.0,2.0,113.93733732635185,
1,,female,42.69400451644128,4.0,5.0,5.536444133014594,Q
0,3.0,female,43.66230618859433,2.0,0.0,76.31160338803934,S
1,3.0,female,37.42165187972715,1.0,5.0,32.0641421084391,Q
0,2.0,male,26.745321328097777,0.0,4.0,139.48929272914677,C
0,1.0,,,4.0,4.0,98.41025700026809,S
0,1.0,male,48.621795049073995,2.0,0.0,63.842723663795006,Q
0,,female,78.89333420148209,0.0,3.0,96.22730617748977,Q
0,3.0,male,75.08340018613971,0.0,1.0,45.87782815051251,C
0,2.0,male,69.11008370515663,3.0,,185.3918933347974,Q
0,1.0,female,71.2413123206838,0.0,4.0,15.524663347428035,C
1,1.0,male,37.96008548007139,2.0,,173.75632188274346,Q
0,2.0,male,52.93810184701972,1.0,0.0,104.71496380300343,Q
0,,female,71.71027111196092,5.0,3.0,125.69456674706936,C
1,1.0,female,,3.0,,64.00809607719724,S
1,2.0,male,76.97923578929203,,2.0,193.50603527489267,C
1,1.0,female,33.84709890346546,2.0,1.0,59.960936911300514,S
0,2.0,male,,2.0,1.0,119.83120944235934,S
1,2.0,female,57.074572348517385,4.0,3.0,198.71625749589012,C
0,2.0,male,76.09676903299913,4.0,5.0,176.81340729477193,C
0,1.0,female,20.324685650129016,1.0,1.0,109.58431593079068,Q
0,,male,59.94434728085274,2.0,2.0,,Q
0,1.0,female,42.14443130538249,4.0,3.0,141.76712303785985,S
1,1.0,female,22.216014109030645,4.0,,45.69658114765282,
1,2.0,,62.351940343914855,4.0,3.0,84.09126103498225,C
0,2.0,female,44.62556013373388,1.0,0.0,70.22620013225244,S
0,1.0,female,,1.0,5.0,,Q
0,1.0,female,26.50918441765418,2.0,5.0,153.28900567517394,Q
1,3.0,female,39.0206421943808,3.0,1.0,118.93127081819475,C
0,1.0,male,49.7709858280573,2.0,5.0,12.428078759958066,C
0,3.0,male,,4.0,4.0,176.10245431194033,Q
1,3.0,female,16.671430647968403,5.0,2.0,62.87524739363209,S
1,3.0,female,76.96959889290902,4.0,1.0,199.42960099806302,S
0,2.0,male,41.405935663366776,0.0,5.0,191.06719241528322,C
1,2.0,male,58.97970925272834,5.0,2.0,188.4034897529832,C
1,1.0,female,33.47272829092859,,1.0,163.16988279247485,C
0,3.0,male,29.05540935803159,2.0,4.0,48.0195996782908,Q
1,2.0,,33.16597957890287,4.0,2.0,,Q
0,2.0,female,33.326534859066335,4.0,4.0,48.739012230870046,C
1,2.0,female,43.99022915941433,3.0,2.0,55.6367138398451,
0,2.0,female,43.93411972852769,0.0,0.0,124.1355950400741,C
0,2.0,male,40.27515145474686,2.0,0.0,12.96254134384736,C
0,3.0,female,,1.0,2.0,194.044420530038,S
1,3.0,female,40.18996280154196,2.0,2.0,,S
0,3.0,male,14.359208133231467,5.0,4.0,79.24967657075537,S
1,3.0,female,10.964727117365447,2.0,5.0,105.50737736134805,S
0,,male,74.67901166995225,3.0,3.0,95.893286757213,Q
0,3.0,male,48.791051038668634,2.0,2.0,177.0289568304066,Q
1,2.0,male,,3.0,1.0,139.27736588164166,C
0,3.0,male,32.74169995633574,5.0,1.0,59.231693247749504,
0,,male,72.80949046127427,3.0,1.0,92.1340446207329,C
