age,salary,experience_years,education_level,department,city,gender,score,last_promotion_years,joining_year,projects_completed,overtime_hours, leaves_taken,performance_rating,work_life_balance,travel_frequency
19,90021.0,3.0,Master,Finance,Delhi,Other,73.16338316090469,10,2006,44,6,24,1,2.6653280087043276,Rarely
45,127205.0,11.0,PhD,IT,Delhi,Other,86.32591272660231,13,2020,34,12,33,1,1.0309559363656842,Very Often
40,88154.0,8.0,PhD,Finance,Delhi,Male,92.21085904084568,13,2002,35,8,14,1,2.4566865638310413,Often
54,50143.0,12.0,High School,Marketing,Pune,Other,77.5024588257886,4,2023,17,6,33,2,2.654504689723619,Often
49,49425.0,25.0,Master,Sales,Hyderabad,Other,23.229280162209676,8,2011,19,3,34,1,2.467701736897359,Rarely
50,108209.0,37.0,Master,HR,Pune,Male,46.34961782989742,7,2022,20,4,19,3,4.324219626335355,Very Often
18,95139.0,12.0,High School,Marketing,Pune,Male,64.1715240655889,0,2003,46,27,23,1,2.329408867018874,Often
36,125232.0,,Bachelor,Marketing,Pune,Other,,13,2016,19,2,33,1,2.6653492962740937,Often
19,25368.0,27.0,High School,HR,Bangalore,Female,15.889751243462468,12,2002,5,16,33,2,1.2464133571961122,Very Often
61,24621.0,18.0,High School,HR,Pune,Female,58.92730306240457,11,2010,8,18,26,4,3.8674313635182282,Often
43,78829.0,23.0,High School,IT,,Male,88.65286494339756,2,2007,42,12,20,2,1.861675053804397,Rarely
49,,18.0,Master,Finance,Pune,Other,41.851722326509766,13,2001,28,0,32,2,1.9400461871698758,Rarely
23,80294.0,12.0,High School,Marketing,Delhi,Female,66.89328244354034,13,2024,28,4,38,3,3.347416658269594,Rarely
49,34719.0,12.0,High School,IT,Hyderabad,Male,61.59342862763382,2,2013,12,22,39,4,4.934213845131174,Often
21,49227.0,27.0,High School,IT,Bangalore,Male,37.70431368545161,10,2003,35,8,35,2,2.6405787167283643,Very Often
28,129430.0,1.0,PhD,Marketing,Hyderabad,Male,56.52712071472329,5,2015,26,3,24,3,2.3086301258287993,Very Often
34,27566.0,9.0,Bachelor,Marketing,Hyderabad,Other,21.0212033898861,3,2013,46,9,6,2,1.1448250792512331,Rarely
55,32306.0,,Bachelor,Sales,Bangalore,Male,54.61072586951875,3,2006,48,13,9,3,4.149495479911067,Rarely
41,73822.0,12.0,Bachelor,Finance,Delhi,Female,79.88295904903792,0,2009,43,9,9,5,2.045149858122908,Rarely
22,,8.0,Bachelor,Marketing,Delhi,Other,75.89477695912663,11,2011,5,0,37,1,4.075359913248159,Rarely
69,35086.0,32.0,Master,HR,Delhi,Female,35.79545498070716,9,2022,38,22,23,1,2.129061816226682,Often
51,37387.0,13.0,Master,Sales,Bangalore,Female,11.208521590650877,12,2007,31,18,9,2,1.119555841869707,Rarely
23,47042.0,19.0,High School,Finance,Pune,Female,79.99425650398659,11,2022,48,16,25,3,2.9928464389469,Often
39,,14.0,Master,HR,Mumbai,Other,26.50390894945228,10,2010,42,19,29,5,4.624232153393905,Rarely
28,71618.0,31.0,Bachelor,HR,Pune,Female,5.304376721206772,3,2019,43,29,26,1,1.8423641121392937,Very Often
65,112050.0,32.0,PhD,Finance,Pune,Male,44.51929602160028,0,2012,27,26,18,2,1.6156805311448923,Often
33,38323.0,16.0,High School,Sales,Hyderabad,Male,73.94705295465475,14,2011,44,24,0,2,1.7391385608844074,Very Often
50,38019.0,23.0,High School,HR,Mumbai,Female,80.84933404891876,4,2006,0,14,32,3,3.7611062057505675,Very Often
26,95426.0,,Bachelor,IT,Delhi,Male,,12,2020,49,21,10,4,2.4695881728106426,Very Often
23,,12.0,Bachelor,Finance,Pune,Other,18.940768403012353,2,2011,42,5,33,2,2.024243317166382,Rarely
33,140953.0,15.0,Bachelor,Finance,Bangalore,Other,29.379485046053276,12,2009,30,6,37,5,2.3507901729055503,Very Often
46,131023.0,1.0,Master,Marketing,Pune,Male,60.94904984794972,9,2006,29,0,15,5,2.236383555736734,Very Often
20,,16.0,High School,Sales,,Male,81.13436971160249,4,2018,17,4,0,4,3.175108334852268,Very Often
37,38279.0,31.0,Bachelor,IT,Pune,Other,23.407502124249234,13,2006,28,19,27,5,1.5333341570869838,Often
53,66999.0,,PhD,IT,Hyderabad,Female,40.99144503737592,2,2022,41,19,14,3,3.0348855382789184,Rarely
36,82780.0,2.0,High School,Marketing,Hyderabad,Other,40.84006684524921,4,2017,37,6,15,2,2.246993153267706,Very Often
43,42908.0,11.0,High School,HR,Pune,Female,,3,2023,22,1,31,3,4.730525940666295,Rarely
20,81584.0,19.0,Master,HR,,Male,24.09322056789214,8,2022,21,20,38,4,2.6872658752346457,Often
36,146278.0,15.0,High School,IT,Bangalore,Male,96.87585546959276,13,2024,1,22,0,4,1.4000379384775248,Rarely
37,133002.0,13.0,Bachelor,Sales,Mumbai,Female,51.04638126354624,5,2011,4,2,8,3,4.734435580334093,Very Often
49,70225.0,15.0,Bachelor,HR,Pune,Female,28.206683660531407,11,2003,41,29,28,1,4.750000544528827,Rarely
24,57952.0,32.0,PhD,Finance,,Other,28.428405971848658,14,2024,14,1,24,4,1.7019772706854304,Rarely
69,120706.0,29.0,High School,Marketing,Bangalore,Female,1.8299986703970483,13,2000,31,15,10,2,4.265697912336971,Rarely
58,57663.0,11.0,High School,Sales,Bangalore,Male,69.243089075629,9,2004,45,27,10,4,4.447763339493118,Rarely
50,142019.0,,Master,HR,Delhi,Male,77.59483026755977,1,2009,5,16,5,3,2.4223857401478677,Rarely
57,129708.0,17.0,Bachelor,IT,Pune,Male,3.242777292368959,0,2006,13,20,33,3,1.6380020676176335,Often
56,81381.0,27.0,PhD,Marketing,Pune,Female,,0,2019,23,11,13,5,4.193794458727387,Very Often
35,67929.0,22.0,Bachelor,HR,Pune,Female,78.16726677704219,0,2006,20,27,7,1,1.1132243568206337,Rarely
57,29343.0,13.0,High School,IT,Mumbai,Male,37.62400483910022,8,2024,13,4,24,3,3.4776299163307067,Rarely
18,96173.0,29.0,High School,HR,Bangalore,Female,43.274158285468964,4,2012,11,3,3,5,2.36790038103145,Very Often
28,120260.0,32.0,PhD,Marketing,Pune,Other,36.16248999121402,13,2013,3,23,30,5,3.3841069805654893,Very Often
45,59791.0,14.0,High School,Finance,Hyderabad,Other,31.565071856647396,3,2004,43,15,20,2,4.155390042742743,Very Often
42,49134.0,6.0,PhD,Finance,Delhi,Female,49.114172365192076,9,2020,20,17,31,5,4.314952859623374,Very Often
67,132366.0,14.0,PhD,IT,Mumbai,Female,16.610066013322456,4,2001,16,12,13,1,4.993869234108207,Rarely
40,67101.0,37.0,Bachelor,Finance,Delhi,Male,44.0687681231859,8,2013,28,27,27,2,3.5609013921616754,Very Often
48,89443.0,10.0,PhD,Marketing,Bangalore,Female,94.18251242722054,2,2020,15,19,24,3,1.8938562841257873,Often
47,119111.0,28.0,High School,IT,Hyderabad,Male,2.7402097797213254,2,2007,17,20,27,3,2.10440931432258,Rarely
59,77530.0,30.0,Master,HR,Bangalore,Other,16.474341585302877,11,2019,37,8,14,5,2.744580319452578,Often
52,,24.0,Master,Sales,Pune,Female,77.7702390646421,1,2001,40,15,21,4,4.393882496677678,Very Often
24,24827.0,23.0,High School,HR,Delhi,Other,13.205708991371168,7,2007,43,2,5,1,2.46742010503756,Often
33,116143.0,18.0,Master,Marketing,Hyderabad,Female,27.128089950274546,6,2019,10,28,1,1,3.7530798112208448,Rarely
43,82653.0,1.0,Master,IT,Delhi,Female,45.48389240443558,1,2004,31,16,5,5,1.180351020612628,Rarely
65,33699.0,21.0,PhD,HR,Mumbai,Male,94.31622576411046,3,2011,27,29,22,1,2.7202319001952655,Rarely
69,122828.0,19.0,Master,IT,Hyderabad,Male,18.350118730356947,6,2006,15,19,25,2,1.6681045016352427,Rarely
66,133497.0,32.0,Master,Finance,Mumbai,Female,92.30845940043164,0,2020,33,9,10,5,4.7537718095017985,Often
19,111419.0,7.0,Master,Sales,,Female,71.85245127128526,0,2012,49,21,0,4,4.165741923503457,Rarely
18,134527.0,24.0,Bachelor,Marketing,Pune,Male,67.11449117431721,7,2014,29,22,27,3,1.5549629872245,Rarely
65,136972.0,8.0,High School,HR,Delhi,Other,72.35425240500321,5,2009,37,19,21,1,2.607405361715746,Rarely
29,25313.0,,PhD,Sales,,Female,3.1246618969337447,1,2003,21,3,12,3,1.3223668774268194,Very Often
22,33598.0,22.0,Master,Marketing,Bangalore,Male,9.890026106951932,9,2015,4,21,35,4,3.9862347261287634,Often
54,131362.0,4.0,High School,Marketing,Hyderabad,Female,33.48415287402284,9,2006,8,0,21,4,1.7654621182616257,Very Often
49,135445.0,24.0,Master,Finance,Hyderabad,Male,7.396753314867766,14,2012,12,20,3,2,4.2173359166016695,Rarely
26,48807.0,7.0,Bachelor,IT,Mumbai,Other,98.7589709495422,0,2003,38,15,17,4,1.2960906081395862,Very Often
58,90423.0,15.0,Bachelor,IT,,Female,58.04122081451776,2,2011,22,10,37,4,3.2918298115361893,Rarely
52,89390.0,14.0,Master,Sales,Delhi,Female,48.73436711429841,11,2019,26,18,16,1,3.4328048335427757,Very Often
36,,0.0,Master,Finance,Hyderabad,Other,78.55117848990439,3,2001,31,7,24,3,2.3373389461749365,Rarely
65,79550.0,21.0,Master,Marketing,Bangalore,Female,97.69592068119898,12,2004,30,4,16,1,1.6568328914419128,Rarely
33,100072.0,2.0,Bachelor,Finance,Bangalore,Female,95.51300000847746,4,2007,32,22,28,1,2.2953167804879326,Rarely
20,23558.0,37.0,Bachelor,Finance,Delhi,Female,79.30648847886961,10,2003,41,23,7,5,2.9820470231290415,Very Often
37,95308.0,13.0,High School,Sales,Delhi,Male,,9,2001,25,7,28,5,4.876430578080387,Rarely
41,70113.0,35.0,PhD,IT,Delhi,Male,6.59594915779067,2,2024,17,28,14,2,2.7877673377689622,Very Often
50,72999.0,17.0,PhD,Finance,Hyderabad,Female,9.837697772908117,14,2005,11,17,32,2,1.757527347815878,Rarely
41,75878.0,17.0,Bachelor,Finance,Hyderabad,Other,0.11523407945874808,14,2002,2,28,9,4,1.1035449151227374,Often
69,56343.0,2.0,PhD,Finance,Pune,Other,0.1902843224855899,12,2013,4,14,36,2,1.032917728410105,Rarely
28,78219.0,9.0,Master,HR,Mumbai,Female,93.6421798933462,13,2009,13,17,10,2,2.666951941671134,Often
66,55186.0,38.0,High School,Finance,,Male,92.70169692074991,4,2010,46,12,34,4,2.185237217887021,Rarely
25,56966.0,0.0,Bachelor,Finance,Pune,Male,66.7553799704802,11,2004,11,14,33,3,1.4603277210476322,Rarely
53,53769.0,26.0,Bachelor,Marketing,Pune,Female,72.66767242203025,6,2021,3,25,31,4,1.6887016175744884,Rarely
55,139932.0,26.0,PhD,HR,Bangalore,Male,51.32084566500378,10,2015,15,20,21,4,2.399623945169496,Rarely
57,146264.0,10.0,Master,Finance,,Male,23.784225608833243,8,2008,10,12,3,3,3.746520620120599,Rarely
37,125423.0,4.0,High School,Finance,Pune,Other,91.43850491088091,4,2020,35,2,1,4,3.4383518066325935,Very Often
52,73218.0,6.0,PhD,Sales,Bangalore,Female,27.769146735935003,3,2015,37,11,32,5,1.3198213228409208,Very Often
65,39229.0,18.0,Bachelor,Sales,Mumbai,Male,73.96712609496345,9,2008,47,11,8,2,1.5721062146644487,Very Often
42,95209.0,28.0,Bachelor,HR,Bangalore,Male,24.543568472387967,10,2016,1,9,34,4,4.633611946872755,Often
52,47877.0,14.0,PhD,Marketing,Mumbai,Male,87.01484180491778,12,2011,12,0,37,1,1.2843250104780255,Rarely
42,78001.0,34.0,Master,HR,Delhi,Female,65.12394344254811,8,2014,7,23,30,2,1.795491135577541,Rarely
46,117137.0,36.0,High School,HR,Delhi,Female,64.2695020556732,7,2009,43,5,13,5,2.2717687172834946,Rarely
35,58084.0,11.0,High School,Sales,Bangalore,Male,9.736723674191994,4,2003,20,18,30,5,1.920476271057201,Often
63,101780.0,29.0,High School,Sales,Delhi,Other,41.94689031692016,8,2016,25,23,32,4,2.1633533479382008,Often
35,112892.0,19.0,High School,Marketing,Hyderabad,Other,52.49085075495993,10,2017,37,12,15,3,3.910961696153947,Often
19,36806.0,36.0,Master,Finance,Bangalore,Female,29.403628841111008,13,2017,34,26,19,1,1.3800525627485247,Often
52,,2.0,Bachelor,Marketing,Pune,Other,,8,2009,14,0,13,4,2.408933604726337,Very Often
33,130177.0,8.0,Bachelor,Finance,Hyderabad,Male,83.76699415112218,0,2010,39,18,34,3,3.4469171619259913,Often
58,57034.0,38.0,High School,IT,Bangalore,Female,49.362091234253,11,2020,29,24,32,5,1.195363810809134,Often
53,60317.0,25.0,High School,Sales,,Female,34.00312026441149,5,2000,1,5,28,2,1.1771787096270367,Often
50,75468.0,1.0,High School,IT,Delhi,Other,80.15422720056445,10,2009,15,0,7,5,2.9942699507488437,Often
21,39094.0,22.0,PhD,IT,Delhi,Female,19.689144754123877,4,2002,12,24,33,4,4.599298193878081,Very Often
50,77796.0,22.0,PhD,Sales,Delhi,Other,7.151631509363277,5,2005,0,22,13,3,2.779073796355836,Rarely
31,30589.0,20.0,Bachelor,IT,Bangalore,Other,4.571048607194772,9,2016,42,16,13,4,2.626578640533285,Often
38,77221.0,15.0,Bachelor,HR,Hyderabad,Male,3.8683260898000227,2,2011,27,16,14,5,1.040631173885754,Very Often
65,144855.0,8.0,High School,Finance,Mumbai,Other,48.888865647017845,13,2010,0,20,19,1,3.9308455300460983,Very Often
37,21657.0,12.0,PhD,Marketing,Delhi,Other,25.53136360993602,2,2016,39,10,27,5,1.6563405812793341,Very Often
25,118300.0,27.0,Master,Sales,Hyderabad,Female,69.03751213619475,9,2002,33,19,3,4,3.7939745996550043,Rarely
24,137229.0,26.0,PhD,HR,,Male,65.38915740405054,4,2008,12,11,6,3,2.3940250405484624,Often
20,59531.0,16.0,Bachelor,Marketing,Pune,Male,54.20200071440249,6,2017,1,23,1,4,1.1799540894999683,Rarely
34,72227.0,37.0,PhD,Marketing,Mumbai,Other,35.2843281427963,3,2005,3,12,8,2,2.3116028432087345,Very Often
50,23164.0,35.0,Bachelor,Marketing,Delhi,Female,85.04562449857302,5,2002,24,17,22,2,3.6382413471197124,Rarely
65,113078.0,0.0,High School,IT,Pune,Female,70.97027533000535,4,2005,33,21,35,3,4.073354618162133,Very Often
29,,17.0,Master,IT,Hyderabad,Female,27.152612403165854,1,2010,12,23,11,5,3.54217640564174,Very Often
68,61247.0,8.0,High School,IT,,Male,,12,2010,35,0,22,4,3.844243129239171,Often
39,124041.0,12.0,High School,IT,Pune,Male,15.627120882426325,10,2006,31,2,30,2,1.9436564925862863,Very Often
39,39601.0,,Master,HR,Delhi,Other,32.87762911019072,11,2012,20,16,10,1,4.860992716564143,Rarely
63,113966.0,14.0,Master,IT,Mumbai,Other,99.71401828635337,0,2012,25,6,0,2,1.9076419887291571,Rarely
47,70599.0,3.0,Master,Sales,Delhi,Female,22.384422026719598,5,2006,14,16,12,5,1.6803963205874055,Very Often
55,91545.0,32.0,Bachelor,Marketing,Bangalore,Other,69.83023557181384,4,2013,28,15,38,3,1.9992469734171476,Often
55,135295.0,23.0,High School,HR,Pune,Female,23.841864577702832,8,2001,25,11,28,1,4.888220710152053,Rarely
62,24552.0,35.0,Bachelor,IT,Bangalore,Male,93.81345390058115,11,2002,20,24,5,4,1.2598144837845586,Often
68,136452.0,9.0,Master,Marketing,Pune,Other,,6,2003,11,7,30,4,4.093781180205358,Often
25,29417.0,35.0,Bachelor,HR,Mumbai,Female,34.66890746467093,0,2007,11,10,8,3,1.4211460128253695,Often
44,78579.0,19.0,Master,Marketing,Delhi,Male,59.38597730661872,12,2020,4,2,17,1,4.093165778740087,Often
44,127525.0,,PhD,HR,Delhi,Female,58.81117711149347,9,2000,41,27,2,1,2.108096196632528,Very Often
51,88207.0,11.0,Master,Finance,Pune,Other,57.90763897971798,5,2008,25,28,31,1,3.906492594161567,Very Often
38,92055.0,17.0,High School,HR,Hyderabad,Female,57.325466840624074,10,2016,31,11,2,3,1.196002395327418,Very Often
47,122266.0,29.0,High School,IT,Bangalore,Male,31.21868937202087,6,2017,1,3,29,3,2.338381654760702,Often
50,98270.0,36.0,High School,Marketing,Delhi,Other,43.44102233385417,2,2006,7,8,5,4,2.858497932179027,Rarely
45,131426.0,,Bachelor,Marketing,Delhi,Male,59.3433443140977,13,2002,26,25,26,2,1.082700270928445,Rarely
64,137865.0,24.0,High School,Marketing,,Other,67.12701236671158,8,2021,36,21,1,5,1.7233933849238983,Very Often
50,23722.0,11.0,Master,Sales,Hyderabad,Female,25.312901352359486,10,2015,7,20,19,4,1.675192518051238,Rarely
22,90442.0,20.0,PhD,Sales,Bangalore,Male,70.14750617029408,13,2007,23,28,16,1,2.9256068489716105,Very Often
65,115632.0,24.0,High School,IT,Hyderabad,Male,92.32762501126366,13,2004,12,20,32,2,1.5326920460976923,Often
36,60031.0,10.0,Bachelor,Finance,Hyderabad,Female,75.79277033437887,10,2016,28,16,16,5,4.908679928283332,Very Often
21,99235.0,8.0,PhD,Sales,Pune,Male,8.423280282272172,1,2018,12,15,36,1,4.547719230006164,Rarely
52,41438.0,24.0,High School,HR,Hyderabad,Male,46.912622009002106,0,2017,22,11,28,3,1.8973451191512876,Very Often
66,78819.0,34.0,High School,IT,Bangalore,Male,43.52638355390744,9,2021,46,29,8,2,1.9368400031887716,Very Often
34,63856.0,,PhD,Finance,Mumbai,Male,,9,2004,14,14,3,3,4.78970996505492,Rarely
61,53576.0,13.0,High School,HR,Mumbai,Female,49.13201399030033,11,2006,23,14,39,5,2.1981769336399823,Very Often
45,61938.0,0.0,Bachelor,Marketing,Bangalore,Male,43.96337733998787,8,2017,42,0,12,5,2.693155636132787,Very Often
47,,16.0,Master,Sales,Pune,Male,,6,2012,22,2,5,1,3.8059174875868487,Rarely
46,,24.0,Master,HR,Delhi,Male,23.655527809206987,9,2021,9,1,8,3,2.3761464521723163,Very Often
63,69877.0,7.0,PhD,Finance,Pune,Other,21.37821452823473,12,2010,37,25,25,4,4.609827135710205,Often
23,117783.0,4.0,Master,IT,Bangalore,Other,34.925954124279954,10,2004,4,29,38,4,3.3561449192400876,Very Often
52,63461.0,4.0,High School,HR,Hyderabad,Female,17.445674172430504,0,2021,4,16,13,3,3.26894336413736,Rarely
58,113474.0,34.0,High School,IT,,Female,6.780144371151198,3,2014,30,11,33,5,3.2171817573744312,Often
54,60469.0,18.0,Bachelor,Marketing,Hyderabad,Female,19.66128550350128,9,2020,39,4,3,2,1.4481888770980178,Often
41,103136.0,22.0,Master,Finance,Pune,Male,85.4186786419465,12,2006,0,29,20,3,4.161767465275442,Rarely
46,40435.0,8.0,PhD,Finance,Bangalore,Other,79.7039340864529,2,2004,1,29,30,1,3.2884545551183413,Rarely
66,104117.0,29.0,High School,Sales,Mumbai,Other,44.20961974257448,10,2006,48,10,20,4,1.2140767018494727,Very Often
63,34191.0,15.0,PhD,Finance,Bangalore,Female,87.78150339787635,6,2016,28,18,28,1,4.401441829814416,Often
48,104726.0,32.0,High School,HR,Mumbai,Other,23.26656181207839,4,2008,6,14,23,2,3.9178326417599534,Often
52,,1.0,High School,HR,Mumbai,Female,58.420914119923175,8,2005,28,29,15,4,2.155556719908175,Often
50,135660.0,13.0,Bachelor,HR,Mumbai,Male,14.292487554641099,10,2008,8,6,8,4,2.1441570831430328,Rarely
69,47386.0,0.0,Master,Marketing,Pune,Other,83.34006895493897,2,2016,35,7,20,4,3.0188641140789985,Very Often
38,51721.0,25.0,Bachelor,Finance,,Male,13.058155749185252,10,2001,6,9,1,1,1.028927208396897,Rarely
49,74786.0,24.0,Master,Finance,Delhi,Male,3.1860158978443187,5,2022,27,5,1,5,4.23848265980499,Often
40,,15.0,PhD,HR,Delhi,Other,27.34442300681953,9,2019,9,27,36,1,4.768181921493926,Very Often
50,76635.0,14.0,Master,Sales,Delhi,Female,,1,2012,15,20,36,5,2.786409293730575,Very Often
20,22123.0,25.0,PhD,Sales,Bangalore,Other,12.945708192644323,2,2016,9,14,4,3,3.1462964968363107,Rarely
35,,15.0,High School,Finance,Hyderabad,Male,33.06702686955396,3,2020,38,9,5,4,4.239139042343238,Often
42,129837.0,13.0,PhD,Finance,Bangalore,Female,31.641499301219266,5,2019,25,27,7,1,2.1103958589390706,Often
59,134912.0,28.0,PhD,IT,Mumbai,Male,80.1646274096891,10,2005,33,20,31,2,2.966921922479207,Often
48,82993.0,23.0,High School,Finance,Hyderabad,Female,42.15253997800246,0,2022,33,16,36,2,1.4439762134904326,Very Often
20,,14.0,PhD,HR,Mumbai,Other,61.156704961468336,14,2018,39,27,12,5,3.8076309695168313,Often
57,100122.0,18.0,PhD,Marketing,Mumbai,Male,40.43830058328754,14,2005,13,21,2,5,4.171419920573618,Rarely
63,117512.0,7.0,High School,Finance,Bangalore,Female,55.145701513686895,5,2001,17,5,8,4,1.267622552237551,Very Often
41,45416.0,33.0,High School,Finance,Delhi,Female,6.244072401743173,3,2012,0,18,3,5,4.529677998290245,Rarely
67,21814.0,1.0,High School,HR,Hyderabad,Other,37.40294381401349,7,2019,16,19,27,2,2.4980778784402906,Very Often
49,98537.0,26.0,Master,IT,Pune,Female,85.51058377399538,8,2009,48,19,39,1,4.688826450356037,Rarely
64,70258.0,9.0,High School,Finance,Delhi,Female,69.10675631822417,7,2008,21,5,15,1,4.600690096846497,Often
39,36508.0,34.0,High School,Sales,Pune,Male,98.182904414662,7,2012,36,13,10,5,4.163598768193877,Very Often
40,105166.0,22.0,PhD,Sales,Bangalore,Other,,12,2006,15,23,18,5,4.320598398009251,Rarely
19,98916.0,7.0,Bachelor,Sales,Hyderabad,Other,45.15097148917741,12,2017,6,27,21,2,2.157493606825019,Very Often
44,133710.0,27.0,Bachelor,Marketing,Bangalore,Male,67.62804576995428,1,2021,14,12,38,3,2.4691468482041774,Very Often
59,,22.0,Master,Marketing,,Male,77.5913675688289,13,2013,20,12,11,1,1.960245598193505,Often
19,66335.0,,Master,Finance,Mumbai,Male,26.968365992134114,9,2003,1,8,29,5,2.418018888517986,Very Often
43,66806.0,13.0,Bachelor,Finance,Bangalore,Female,6.001789061558426,1,2007,47,8,39,4,3.2476206311806273,Rarely
34,97853.0,28.0,Bachelor,Finance,Hyderabad,Other,40.584726799854835,5,2011,24,20,4,5,4.456121805009095,Very Often
57,83768.0,0.0,High School,Marketing,Bangalore,Other,14.467316210251525,14,2007,8,23,36,5,3.1887336154679606,Rarely
50,55739.0,3.0,PhD,Finance,Delhi,Other,27.72411197625019,4,2015,19,28,31,1,3.786744597861373,Often
26,54785.0,31.0,High School,HR,Bangalore,Female,94.68454954741333,5,2000,49,7,33,5,1.5431626333615411,Very Often
60,51980.0,32.0,Master,IT,Pune,Other,84.70825932225185,8,2023,9,9,11,4,4.758272084848686,Rarely
65,109335.0,25.0,Bachelor,Sales,Bangalore,Other,59.246383456766026,11,2009,20,19,1,4,3.332708436760372,Very Often
56,120719.0,,Master,Sales,Hyderabad,Other,40.125670653237236,9,2006,3,3,6,4,4.103238467415883,Very Often
46,114702.0,38.0,High School,HR,Bangalore,Other,26.43303602078515,6,2013,29,2,31,2,4.9942636771009745,Often
59,105016.0,22.0,Master,Finance,Bangalore,Male,57.145827971866666,4,2016,33,12,39,4,4.4389023904913865,Very Often
43,21609.0,31.0,Master,Marketing,Hyderabad,Female,53.31602496728925,9,2018,29,20,34,1,3.017475102144184,Very Often
52,86253.0,14.0,PhD,Finance,Bangalore,Other,78.0780808381533,6,2004,13,7,5,3,4.472162754589631,Often
67,,12.0,Master,Finance,Hyderabad,Other,92.80201887640573,7,2018,21,23,21,5,3.6357021727985903,Very Often
42,111128.0,1.0,High School,Sales,Pune,Other,32.893730133001895,10,2002,0,8,24,5,3.9200725523050552,Often
41,48141.0,,PhD,Sales,Hyderabad,Other,20.629711075679413,11,2000,7,13,12,5,3.549179200643753,Very Often
30,50009.0,23.0,Master,Marketing,Pune,Other,40.279961594570516,0,2007,10,0,22,4,2.150535100425245,Rarely
24,147581.0,23.0,High School,Sales,Pune,Male,43.75413024132041,9,2008,0,13,8,4,2.3379089956692405,Rarely
